Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,day,month,year,season
2018-01-23,249.44074074074075,309.9851851851852,103.80962962962963,72.16962962962963,126.87629629629629,23.82814814814815,4.529037037037036,45.43925925925926,111.12074074074073,10.64237037037037,14.594888888888889,4.905703703703703,267.47925925925927,23,1,2018,Winter
2018-01-24,279.68888888888887,291.36,94.74444444444444,76.25481481481481,114.91111111111111,26.72222222222222,4.895851851851853,53.69777777777777,104.47111111111111,11.107111111111111,14.979925925925926,5.1386666666666665,236.63851851851854,24,1,2018,Winter
2018-01-25,253.93185185185186,324.9866666666666,103.50074074074074,69.16666666666667,124.78074074074075,25.67703703703704,5.254962962962963,50.55851851851852,95.2762962962963,9.645185185185184,15.093481481481481,5.575111111111111,240.59925925925927,25,1,2018,Winter
2018-01-26,243.22814814814816,323.10370370370373,100.46296296296296,79.54518518518519,132.5851851851852,25.46888888888889,4.945555555555555,51.480740740740735,97.63037037037037,9.262962962962963,15.051555555555556,5.162222222222222,254.24814814814815,26,1,2018,Winter
2018-01-27,244.03333333333333,312.4822222222222,97.88296296296296,76.10296296296296,123.64148148148148,24.08962962962963,5.067851851851851,53.78074074074074,107.9837037037037,9.944444444444445,15.287851851851853,5.62837037037037,231.8237037037037,27,1,2018,Winter
2018-01-28,233.14814814814815,284.6903703703704,98.31925925925927,74.34814814814816,118.17333333333333,27.385185185185186,4.855851851851852,52.04592592592592,100.63481481481482,10.084222222222222,13.841037037037037,4.946074074074074,240.49185185185186,28,1,2018,Winter
2018-01-29,245.17185185185184,296.44148148148145,92.44888888888889,69.4637037037037,127.5037037037037,23.373333333333335,4.811111111111111,53.20740740740741,97.94222222222223,10.220148148148148,13.952148148148147,4.752518518518519,241.25555555555556,29,1,2018,Winter
2018-01-30,234.0822222222222,304.7037037037037,101.86222222222221,78.37333333333333,131.54518518518518,25.78148148148148,4.754518518518519,52.47851851851852,110.79777777777778,9.931185185185186,15.355333333333332,4.62874074074074,232.61185185185184,30,1,2018,Winter
2018-01-31,257.6451851851852,287.7,96.45407407407407,81.57851851851852,137.42814814814815,23.577037037037037,4.681703703703704,50.547407407407405,93.29703703703704,9.52474074074074,15.858518518518519,4.957851851851851,273.87185185185183,31,1,2018,Winter
2018-02-01,250.07259259259263,299.89407407407407,104.32148148148148,72.23407407407407,122.57851851851851,26.265925925925927,4.9840740740740745,48.135555555555555,94.08518518518518,10.815925925925926,14.382074074074074,4.8718518518518525,264.91555555555556,1,2,2018,Winter
2018-02-02,253.7859259259259,299.8362962962963,108.2762962962963,73.62444444444444,129.4148148148148,23.497777777777777,4.6537037037037035,48.30518518518518,100.12148148148148,10.213703703703702,15.14414814814815,4.890370370370371,230.85185185185185,2,2,2018,Winter
2018-02-03,233.18592592592591,273.4859259259259,98.33925925925925,83.4888888888889,127.04592592592593,23.33111111111111,5.278666666666667,49.70666666666666,104.53703703703704,10.071925925925926,16.06348148148148,5.116370370370371,256.5111111111111,3,2,2018,Winter
2018-02-04,264.7562962962963,308.60592592592593,96.68444444444444,73.19777777777779,130.3088888888889,25.35777777777778,5.2797777777777775,51.1562962962963,101.26666666666667,9.86451851851852,14.354666666666665,4.939259259259259,249.33703703703705,4,2,2018,Winter
2018-02-05,261.86740740740737,293.56296296296296,97.08814814814815,70.40148148148148,117.6162962962963,25.851111111111113,4.632000000000001,49.53925925925926,92.03185185185184,9.839333333333332,14.859555555555556,4.991407407407408,250.2422222222222,5,2,2018,Winter
2018-02-06,276.9888888888889,309.3355555555556,93.98666666666668,79.35333333333334,121.79851851851852,23.883703703703706,4.825407407407407,50.20444444444445,108.2762962962963,9.684148148148147,16.385555555555555,4.921111111111111,242.7214814814815,6,2,2018,Winter
2018-02-07,259.3125925925926,310.18666666666667,101.53703703703704,77.40814814814816,126.30592592592592,25.579259259259256,4.979555555555556,47.227407407407405,96.1837037037037,9.49,14.275037037037038,4.973259259259259,227.4711111111111,7,2,2018,Winter
2018-02-08,231.54000000000002,298.657037037037,96.21333333333332,76.23037037037037,133.40962962962962,24.151851851851852,4.822222222222222,52.96740740740741,96.33185185185185,10.35637037037037,15.191407407407409,5.143555555555555,249.4288888888889,8,2,2018,Winter
2018-02-09,242.33703703703705,300.9103703703704,104.3837037037037,72.8962962962963,129.69555555555556,24.31703703703704,4.703037037037037,50.1037037037037,91.78592592592592,11.309481481481482,15.756518518518519,4.805481481481482,254.99925925925928,9,2,2018,Winter
2018-02-10,224.68370370370369,299.9274074074074,93.39703703703704,76.67629629629629,131.99777777777777,24.986666666666665,4.8265925925925925,46.95777777777778,96.20296296296296,9.972444444444445,15.593925925925925,4.490074074074074,253.26666666666668,10,2,2018,Winter
2018-02-11,237.17777777777778,292.12444444444446,99.16962962962963,76.63851851851852,134.75629629629628,24.880000000000003,5.1168148148148145,50.72518518518518,106.34222222222223,9.547777777777778,14.147777777777778,4.9132592592592585,249.07777777777778,11,2,2018,Winter
2018-02-12,247.3748148148148,293.49037037037033,92.93481481481481,75.9525925925926,116.15481481481481,25.98296296296296,5.143111111111112,46.05555555555556,95.24814814814815,9.95711111111111,15.068518518518518,5.504074074074074,247.33407407407407,12,2,2018,Winter
2018-02-13,260.99925925925925,294.9614814814815,96.45555555555555,75.45407407407407,120.0111111111111,24.21037037037037,5.454,51.89333333333334,100.79777777777778,10.538222222222222,14.765481481481482,5.018,248.5674074074074,13,2,2018,Winter
2018-02-14,256.8977777777778,308.4066666666667,101.50666666666666,72.22962962962963,114.99481481481482,24.29851851851852,5.560074074074074,47.59703703703704,101.45407407407407,9.67874074074074,14.846592592592593,5.034222222222223,237.73777777777778,14,2,2018,Winter
2018-02-15,243.90814814814814,287.0533333333333,96.97111111111111,81.45185185185186,129.44962962962964,26.41185185185185,4.960740740740741,46.71703703703704,103.64814814814815,10.661333333333333,15.088074074074076,5.118222222222222,266.97703703703706,15,2,2018,Winter
2018-02-16,247.72074074074075,294.20148148148144,86.47999999999999,78.76074074074074,117.4437037037037,25.27777777777778,4.495037037037037,49.06814814814815,104.89851851851851,10.093555555555556,16.183777777777777,4.766666666666667,254.64814814814815,16,2,2018,Winter
2018-02-17,239.69407407407408,309.49333333333334,93.0237037037037,77.03999999999999,126.2874074074074,24.205185185185183,5.088444444444445,52.592592592592595,107.54074074074074,10.487777777777778,15.271555555555555,5.103851851851852,264.29555555555555,17,2,2018,Winter
2018-02-18,232.2177777777778,299.8562962962963,109.96222222222222,82.05777777777777,128.9037037037037,26.67037037037037,5.089703703703703,46.84222222222222,104.56814814814815,10.521703703703704,14.429555555555556,4.714888888888889,262.0696296296296,18,2,2018,Winter
2018-02-19,248.86296296296297,295.98740740740743,103.62074074074073,86.2074074074074,124.74370370370372,23.67037037037037,5.131777777777778,50.6037037037037,104.75555555555556,10.142592592592592,16.186814814814813,5.193851851851852,240.4911111111111,19,2,2018,Winter
2018-02-20,256.80296296296297,302.8237037037037,98.7562962962963,80.94592592592593,124.25111111111111,24.58074074074074,5.146,50.675555555555555,95.64148148148148,10.406592592592594,14.631111111111112,5.126,246.6103703703704,20,2,2018,Winter
2018-02-21,249.1288888888889,265.4822222222222,103.96074074074075,75.70962962962962,116.86814814814815,25.31851851851852,4.485185185185185,47.315555555555555,99.33555555555554,10.60237037037037,15.48014814814815,5.172888888888889,259.0985185185185,21,2,2018,Winter
2018-02-22,242.80518518518517,310.4644444444445,93.78,68.79925925925926,116.37259259259258,24.62814814814815,4.537111111111111,48.422222222222224,95.79851851851852,10.011185185185186,13.939481481481481,5.361037037037037,272.2725925925926,22,2,2018,Winter
2018-02-23,246.90740740740742,288.29037037037034,102.48592592592593,81.14074074074074,121.78,27.203703703703702,4.998518518518519,50.400740740740744,96.59555555555555,10.301037037037037,15.093481481481483,4.934444444444444,245.66666666666666,23,2,2018,Winter
2018-02-24,239.51703703703703,296.9844444444445,96.58148148148148,78.73851851851852,114.91999999999999,26.402962962962963,4.972296296296296,50.48222222222223,95.31703703703703,9.413037037037038,15.092,5.095481481481482,251.43555555555557,24,2,2018,Winter
2018-02-25,244.4496296296296,317.58000000000004,90.89851851851851,68.86,131.86592592592595,25.212592592592593,4.938444444444444,47.01037037037037,103.1562962962963,10.827851851851852,15.264444444444443,4.85,245.9540740740741,25,2,2018,Winter
2018-02-26,245.62444444444446,299.5274074074074,95.81407407407407,73.92814814814814,122.99037037037037,25.955555555555556,5.256296296296297,48.87333333333333,106.33777777777777,9.57525925925926,16.57303703703704,4.619407407407407,274.9577777777778,26,2,2018,Winter
2018-02-27,260.9066666666667,322.3,102.64148148148148,66.3962962962963,110.7237037037037,25.188148148148148,5.031777777777777,53.95333333333333,108.18814814814814,10.393333333333333,15.18288888888889,5.372148148148148,229.31703703703704,27,2,2018,Winter
2018-02-28,253.3577777777778,302.8177777777778,107.73703703703704,75.81333333333333,127.99037037037037,26.506666666666668,4.873185185185185,50.57259259259259,103.58074074074074,10.566296296296297,14.86111111111111,5.0734814814814815,269.30148148148146,28,2,2018,Winter
2018-03-01,266.06222222222226,283.12444444444446,107.80074074074075,77.2325925925926,128.7725925925926,23.933333333333334,5.068814814814814,48.96074074074074,98.71333333333332,9.690814814814814,14.18985185185185,5.038074074074074,262.02592592592595,1,3,2018,Spring
2018-03-02,244.59481481481484,280.55851851851855,92.30148148148149,71.78962962962963,135.58074074074077,24.65037037037037,5.1029629629629625,45.88962962962963,96.4074074074074,10.494296296296296,16.408962962962963,4.952518518518518,256.07481481481483,2,3,2018,Spring
2018-03-03,244.12666666666667,300.57703703703703,97.06666666666666,68.78888888888889,126.86074074074075,25.731111111111108,5.125481481481482,50.75703703703704,102.09555555555555,10.46637037037037,13.44874074074074,5.052148148148148,241.60222222222222,3,3,2018,Spring
2018-03-04,259.23407407407404,316.6533333333333,100.13777777777779,80.06518518518519,127.19555555555557,26.176296296296297,4.871777777777777,50.05925925925926,104.51925925925926,10.427851851851852,17.111407407407405,4.9348888888888895,262.46592592592594,4,3,2018,Spring
2018-03-05,258.4074074074074,300.72222222222223,95.5325925925926,71.76592592592593,131.06814814814814,25.097037037037037,4.768814814814815,49.754814814814814,98.4437037037037,10.586592592592593,15.660962962962962,5.183185185185185,230.13333333333333,5,3,2018,Spring
2018-03-06,238.3111111111111,319.4185185185185,92.26518518518517,75.28518518518518,134.9125925925926,25.96148148148148,5.079037037037037,48.589629629629634,91.91111111111111,9.650518518518519,14.873703703703704,5.12162962962963,241.93555555555554,6,3,2018,Spring
2018-03-07,232.17925925925925,312.3325925925926,107.92740740740742,69.52962962962962,121.19037037037037,24.356296296296296,5.059851851851852,48.77333333333333,103.04074074074074,9.990444444444444,14.602222222222222,4.952074074074074,246.93037037037035,7,3,2018,Spring
2018-03-08,248.0237037037037,301.18888888888887,102.7874074074074,73.68592592592593,119.25333333333334,24.788888888888888,4.730962962962963,51.11555555555556,99.77185185185186,10.048,16.520444444444447,4.771111111111111,246.96518518518522,8,3,2018,Spring
2018-03-09,253.96296296296296,331.5074074074074,98.05555555555556,81.90444444444445,121.99185185185186,27.814814814814813,4.807111111111111,47.53407407407408,98.60814814814815,10.319481481481482,14.267333333333333,5.252296296296296,266.46814814814815,9,3,2018,Spring
2018-03-10,239.58666666666667,289.99703703703705,98.5488888888889,80.24518518518519,120.97037037037038,27.528148148148148,4.6777037037037035,50.73407407407408,99.79407407407408,9.470444444444444,14.022518518518519,5.007851851851852,264.40888888888884,10,3,2018,Spring
2018-03-11,260.18148148148146,313.08000000000004,103.27555555555556,71.70296296296296,124.35407407407406,24.418518518518518,4.710148148148148,50.42444444444445,108.32666666666667,10.348148148148148,15.104,4.921407407407408,258.00592592592596,11,3,2018,Spring
2018-03-12,236.11333333333332,292.76074074074074,99.28592592592592,73.24740740740741,125.6251851851852,23.826666666666664,5.227259259259259,48.89703703703704,102.85111111111111,9.72,14.50748148148148,4.946296296296296,247.75111111111113,12,3,2018,Spring
2018-03-13,229.7051851851852,310.67185185185184,99.07629629629629,68.04074074074074,124.88740740740741,24.38888888888889,4.779555555555556,47.49629629629629,106.97703703703704,9.502444444444444,13.201111111111112,5.188592592592593,267.21999999999997,13,3,2018,Spring
2018-03-14,253.61925925925925,282.24888888888887,100.9874074074074,72.36666666666666,120.85629629629629,24.22,4.815925925925926,52.6762962962963,91.58888888888889,10.389111111111111,15.254222222222223,4.677555555555556,260.1585185185185,14,3,2018,Spring
2018-03-15,249.8325925925926,331.94,100.56592592592592,72.64592592592594,114.97111111111111,24.50148148148148,5.492962962962963,49.48962962962963,103.5111111111111,9.921777777777779,15.26,5.1899999999999995,233.72074074074072,15,3,2018,Spring
2018-03-16,239.72074074074072,314.90074074074073,102.32148148148148,71.40296296296296,132.44222222222223,26.619999999999997,5.05762962962963,48.10962962962963,104.49111111111111,10.248074074074074,15.252518518518519,5.006666666666667,255.1837037037037,16,3,2018,Spring
2018-03-17,265.67333333333335,288.2288888888889,103.64814814814815,74.13777777777779,131.1259259259259,24.945185185185185,4.975185185185185,50.48444444444444,101.46444444444445,10.411333333333333,15.276444444444445,5.174,261.16148148148153,17,3,2018,Spring
2018-03-18,260.3740740740741,311.88074074074075,94.37185185185186,70.54518518518519,119.05111111111111,24.517777777777777,4.753777777777778,48.220740740740744,97.73777777777778,10.174296296296296,15.546444444444445,5.228740740740741,251.36222222222224,18,3,2018,Spring
2018-03-19,246.99555555555557,294.9918518518519,94.66592592592592,74.35481481481482,121.21185185185186,26.19037037037037,5.153851851851852,54.465185185185184,97.07703703703703,9.570518518518519,15.308814814814815,5.127703703703704,242.46888888888887,19,3,2018,Spring
2018-03-20,254.36666666666667,289.3237037037037,95.09925925925926,71.21851851851852,119.91111111111111,25.976296296296297,5.022222222222222,49.24814814814815,100.05259259259259,9.987851851851852,14.774074074074074,5.293185185185186,245.82666666666665,20,3,2018,Spring
2018-03-21,262.3392592592593,289.7318518518519,97.61555555555556,73.8525925925926,114.0962962962963,25.194074074074074,4.8406666666666665,48.221481481481476,97.13555555555556,9.308740740740742,14.665851851851853,4.844518518518519,243.39851851851853,21,3,2018,Spring
2018-03-22,245.94444444444446,284.6666666666667,114.29703703703704,77.25111111111111,130.77925925925928,26.046666666666667,5.269481481481481,50.90814814814815,103.33037037037037,10.076518518518517,14.897333333333334,5.335259259259259,262.6,22,3,2018,Spring
2018-03-23,253.64444444444445,269.3711111111111,99.60962962962962,73.72074074074074,130.06222222222223,24.248148148148147,5.001407407407408,50.45185185185185,92.4437037037037,9.441333333333333,15.584444444444445,4.817185185185186,256.01259259259257,23,3,2018,Spring
2018-03-24,256.8274074074074,283.44888888888886,97.89777777777779,78.68814814814814,116.99703703703705,26.1,4.541925925925925,52.99185185185185,107.79851851851852,9.820148148148148,15.178814814814814,5.327851851851852,254.64814814814815,24,3,2018,Spring
2018-03-25,247.61111111111111,296.21407407407406,92.73333333333333,72.11703703703704,125.7762962962963,23.833333333333332,5.316666666666666,50.47333333333333,94.72666666666667,10.309111111111111,14.967925925925927,4.76674074074074,244.7385185185185,25,3,2018,Spring
2018-03-26,263.6748148148148,274.8703703703704,98.11037037037036,78.20444444444445,118.43629629629629,23.657037037037036,4.942592592592592,50.76814814814815,109.21407407407408,9.612074074074075,14.603333333333333,4.597629629629629,257.25851851851854,26,3,2018,Spring
2018-03-27,245.01481481481483,310.9496296296296,97.28592592592592,73.26296296296296,121.27777777777777,24.91185185185185,5.298592592592592,48.544444444444444,93.85925925925926,9.472444444444445,15.693037037037037,5.03162962962963,250.08592592592592,27,3,2018,Spring
2018-03-28,260.402962962963,295.4459259259259,101.38666666666667,78.5325925925926,136.9911111111111,26.20074074074074,5.2229629629629635,51.1762962962963,101.66962962962963,10.018962962962963,15.388222222222222,4.954074074074073,239.7237037037037,28,3,2018,Spring
2018-03-29,230.3762962962963,313.2814814814815,98.47111111111111,72.96814814814816,120.98666666666668,25.888148148148147,4.937407407407407,47.87333333333333,97.7562962962963,9.382814814814814,13.799407407407408,4.847185185185185,242.79333333333332,29,3,2018,Spring
2018-03-30,264.5577777777778,322.32444444444445,102.16444444444446,69.46592592592593,137.8362962962963,26.42222222222222,5.007555555555555,51.32740740740741,100.05407407407407,9.514444444444445,15.13651851851852,5.282444444444445,246.3748148148148,30,3,2018,Spring
2018-03-31,233.40148148148148,285.76592592592596,110.86222222222221,82.8362962962963,131.52444444444444,26.816296296296294,5.072222222222222,52.934814814814814,104.03333333333333,9.758814814814816,14.946074074074074,4.922148148148148,259.2785185185185,31,3,2018,Spring
2018-04-01,252.46296296296296,319.87333333333333,94.81481481481481,81.5925925925926,128.28296296296296,23.54222222222222,5.05562962962963,48.34444444444444,98.0237037037037,9.428814814814816,14.390888888888888,5.303925925925926,249.54148148148147,1,4,2018,Spring
2018-04-02,230.73925925925926,276.1074074074074,98.75777777777778,73.98296296296297,126.6162962962963,26.57777777777778,4.726962962962963,49.93259259259259,98.49259259259259,9.72274074074074,15.723481481481482,5.1737777777777785,244.4711111111111,2,4,2018,Spring
2018-04-03,227.02,260.83185185185187,102.3125925925926,82.49111111111111,117.36592592592592,27.51703703703704,4.887037037037037,49.06,100.37037037037037,9.752814814814815,13.996962962962963,4.975333333333333,249.51629629629628,3,4,2018,Spring
2018-04-04,225.2325925925926,311.3044444444444,99.90222222222222,70.16592592592592,117.88814814814815,27.84,4.570296296296297,47.93259259259259,89.97111111111111,10.841703703703702,13.919555555555556,4.831333333333333,255.41629629629628,4,4,2018,Spring
2018-04-05,234.00074074074072,284.0362962962963,95.4162962962963,75.42888888888889,128.04518518518518,23.684444444444445,5.224814814814815,50.589629629629634,97.97925925925927,10.735111111111111,15.036074074074074,5.246074074074074,257.4540740740741,5,4,2018,Spring
2018-04-06,258.1666666666667,303.0422222222222,100.8637037037037,81.12222222222222,115.35925925925926,25.50148148148148,5.104814814814815,52.71703703703704,95.95777777777778,10.97525925925926,15.366444444444447,4.890444444444444,260.31555555555553,6,4,2018,Spring
2018-04-07,262.1466666666667,307.7925925925926,105.94,80.22,130.45333333333335,25.41925925925926,5.137851851851852,50.12518518518518,93.65333333333334,9.818148148148149,15.380296296296297,5.233333333333333,256.20222222222225,7,4,2018,Spring
2018-04-08,238.23481481481483,307.08740740740745,102.64666666666666,79.11259259259259,130.16592592592593,25.685185185185187,5.038592592592593,54.724444444444444,94.16740740740741,10.053407407407407,15.456,4.69674074074074,262.6925925925926,8,4,2018,Spring
2018-04-09,229.13555555555556,296.5948148148148,106.84444444444445,67.65407407407407,125.40962962962962,22.780740740740743,4.91237037037037,52.65481481481481,96.15851851851852,10.312814814814814,15.595925925925924,4.835407407407407,247.98592592592593,9,4,2018,Spring
2018-04-10,249.34962962962962,308.9340740740741,97.58444444444444,72.37037037037037,125.65703703703704,24.494074074074074,4.4862222222222226,49.32962962962963,104.91037037037037,9.454222222222223,15.899185185185184,5.003703703703704,252.1637037037037,10,4,2018,Spring
2018-04-11,237.34222222222223,310.46962962962965,104.90592592592591,78.14222222222223,122.41407407407408,24.56962962962963,5.4154074074074074,52.00962962962963,92.59925925925926,9.676074074074075,16.352,4.94562962962963,247.98592592592593,11,4,2018,Spring
2018-04-12,237.5962962962963,300.38074074074075,99.96000000000001,77.08074074074074,126.29037037037038,23.840740740740742,4.934,50.90222222222222,100.26888888888888,10.065925925925926,15.13251851851852,4.830666666666667,256.6385185185185,12,4,2018,Spring
2018-04-13,249.03407407407406,295.5140740740741,97.17407407407407,77.44962962962964,121.11407407407407,25.622962962962962,5.393185185185185,51.42444444444445,99.24962962962964,9.693555555555555,15.121185185185185,5.060962962962963,255.86814814814812,13,4,2018,Spring
2018-04-14,250.71629629629626,323.49333333333334,99.47925925925927,68.5437037037037,129.90814814814814,25.28222222222222,5.088518518518518,45.66074074074074,105.17925925925927,9.994296296296296,13.182444444444446,4.619703703703704,237.89037037037036,14,4,2018,Spring
2018-04-15,258.657037037037,303.35185185185185,97.26,71.92444444444443,134.71333333333334,25.963703703703704,5.356296296296296,51.71259259259259,107.09777777777778,10.872296296296296,14.99437037037037,5.04962962962963,238.0785185185185,15,4,2018,Spring
2018-04-16,240.15037037037035,309.6088888888889,102.60518518518519,72.2088888888889,115.64296296296295,24.080000000000002,5.236296296296296,47.925925925925924,100.21925925925926,9.73562962962963,14.806888888888889,5.426222222222222,259.9859259259259,16,4,2018,Spring
2018-04-17,258.1925925925926,281.42074074074077,94.07629629629629,67.82592592592593,123.20666666666668,27.360740740740738,4.84725925925926,49.80148148148148,98.11111111111111,9.780888888888889,15.966666666666667,5.147703703703704,233.8711111111111,17,4,2018,Spring
2018-04-18,234.25111111111113,301.59111111111116,91.31037037037036,71.65851851851852,125.34148148148147,25.802962962962965,5.167703703703704,51.92962962962963,102.24666666666666,9.903777777777778,14.797407407407409,5.142222222222222,245.83037037037036,18,4,2018,Spring
2018-04-19,255.30148148148146,300.0155555555555,92.89481481481481,76.2674074074074,140.88666666666668,24.857037037037035,4.990592592592593,52.87777777777778,107.08444444444444,10.399037037037036,14.455703703703703,5.25037037037037,262.962962962963,19,4,2018,Spring
2018-04-20,255.40740740740742,298.7274074074074,96.63703703703703,76.32444444444444,137.68666666666667,24.044444444444444,4.851111111111111,51.447407407407404,89.43925925925926,9.63637037037037,15.27488888888889,5.028074074074074,263.83037037037036,20,4,2018,Spring
2018-04-21,264.4577777777778,297.53777777777776,94.07259259259258,73.50444444444445,131.14296296296297,26.31851851851852,5.033777777777777,49.62888888888889,100.98666666666668,9.381481481481481,13.918740740740741,4.7967407407407405,253.4214814814815,21,4,2018,Spring
2018-04-22,244.16888888888892,299.00518518518516,101.62592592592593,69.36444444444444,117.9762962962963,22.036296296296296,4.799259259259259,47.305925925925926,100.51185185185186,9.742296296296297,15.270074074074074,5.301703703703704,252.27481481481482,22,4,2018,Spring
2018-04-23,235.3311111111111,288.04148148148147,99.49037037037037,73.2837037037037,115.28666666666668,25.70740740740741,4.7994814814814815,49.39407407407407,90.84962962962963,9.715703703703703,15.386962962962961,5.1894074074074075,244.8459259259259,23,4,2018,Spring
2018-04-24,272.44518518518515,290.8251851851852,108.75481481481481,75.11259259259259,119.8125925925926,24.715555555555554,5.323703703703704,52.58444444444444,94.01037037037037,10.026296296296296,15.219259259259259,4.940962962962963,247.1614814814815,24,4,2018,Spring
2018-04-25,239.2911111111111,301.3681481481481,103.24518518518519,74.10074074074075,133.56666666666666,26.76962962962963,5.00637037037037,50.77111111111111,103.17703703703704,10.006962962962964,15.257851851851852,4.302666666666667,256.99555555555554,25,4,2018,Spring
2018-04-26,240.62148148148148,295.4837037037037,112.96666666666667,78.48444444444443,125.43111111111112,27.793333333333333,5.062296296296296,48.8837037037037,102.03333333333333,9.755851851851851,16.30933333333333,5.254666666666667,277.0118518518518,26,4,2018,Spring
2018-04-27,231.28814814814817,275.8925925925926,97.99481481481482,72.27851851851852,127.8911111111111,24.282962962962962,5.168444444444445,46.95407407407408,95.4437037037037,9.570148148148148,14.734074074074073,5.170962962962963,230.95037037037036,27,4,2018,Spring
2018-04-28,259.03333333333336,309.57703703703703,93.34296296296296,82.17407407407407,118.45481481481481,25.41037037037037,4.868666666666667,52.87111111111111,97.88222222222223,9.689333333333334,15.574740740740742,5.418222222222222,224.8925925925926,28,4,2018,Spring
2018-04-29,234.85037037037037,304.44444444444446,89.93407407407408,78.65185185185184,125.62592592592593,23.564444444444444,5.407777777777778,51.49185185185185,106.4874074074074,9.882,15.213111111111111,4.7700000000000005,241.45703703703705,29,4,2018,Spring
2018-04-30,247.7533333333333,288.72962962962964,99.51333333333332,73.60296296296296,126.37703703703704,27.502222222222223,5.2497037037037035,51.855555555555554,89.21777777777777,10.265185185185185,14.301925925925925,5.110222222222222,247.54666666666668,30,4,2018,Spring
2018-05-01,254.5222222222222,312.73777777777775,96.99703703703705,77.93555555555555,124.29555555555557,24.095555555555556,5.130444444444445,53.669629629629625,104.2874074074074,9.975185185185186,14.460814814814816,4.759333333333333,254.68740740740742,1,5,2018,Spring
2018-05-02,249.35999999999999,306.0422222222222,109.23111111111112,72.0362962962963,134.64222222222222,25.222962962962963,4.7465925925925925,48.565925925925924,105.47555555555556,8.849481481481481,15.311555555555556,4.972074074074074,242.08962962962963,2,5,2018,Spring
2018-05-03,257.28592592592594,295.9474074074074,98.17481481481482,78.88888888888889,116.6511111111111,25.528148148148148,5.151851851851852,50.20962962962963,100.78148148148148,10.175111111111113,14.519333333333332,5.012814814814815,230.48888888888888,3,5,2018,Spring
2018-05-04,259.2281481481482,341.3548148148148,96.33333333333333,71.74148148148149,134.15851851851852,24.636296296296297,4.970962962962964,49.42,101.80740740740741,9.807777777777778,14.071925925925926,5.19437037037037,246.56444444444443,4,5,2018,Spring
2018-05-05,249.82074074074077,310.8896296296296,95.9888888888889,76.07407407407408,127.40444444444444,24.995555555555555,5.370592592592592,46.22222222222222,94.22962962962963,10.062814814814814,14.756962962962964,4.6029629629629625,255.14666666666668,5,5,2018,Spring
2018-05-06,238.16296296296295,310.0696296296296,109.28592592592592,76.67481481481482,129.55333333333334,24.741481481481483,5.1208888888888895,46.28592592592593,109.24740740740741,10.26437037037037,16.05377777777778,4.930592592592593,260.4614814814815,6,5,2018,Spring
2018-05-07,256.5444444444444,302.52592592592595,94.50444444444445,73.5237037037037,127.74740740740742,21.30814814814815,4.793259259259259,50.81407407407407,105.49259259259259,10.36762962962963,13.894222222222222,5.369407407407407,259.06296296296296,7,5,2018,Spring
2018-05-08,227.93703703703704,287.05481481481485,101.15481481481481,79.61777777777777,116.35037037037037,25.11703703703704,4.927037037037037,49.03407407407408,100.5,9.817925925925927,15.707555555555555,5.198222222222222,255.9962962962963,8,5,2018,Spring
2018-05-09,250.9785185185185,321.8622222222222,100.47407407407407,72.39481481481481,118.26592592592593,25.825185185185187,5.0030370370370365,50.737037037037034,102.17185185185186,10.40274074074074,13.86037037037037,4.736074074074074,256.6496296296296,9,5,2018,Spring
2018-05-10,255.84148148148148,285.5155555555555,106.4511111111111,81.0474074074074,120.82444444444445,24.413333333333334,4.803259259259259,53.13925925925926,92.79703703703704,9.822222222222223,14.46962962962963,5.238222222222222,259.07481481481483,10,5,2018,Spring
2018-05-11,258.9548148148148,324.07481481481483,106.20666666666666,75.14592592592594,126.59851851851852,22.526666666666667,5.114148148148148,52.407407407407405,99.49259259259259,10.141925925925927,14.420518518518518,5.101037037037037,247.0222222222222,11,5,2018,Spring
2018-05-12,275.1918518518519,298.63259259259263,96.89555555555555,79.33481481481482,113.85111111111111,24.134814814814813,5.181925925925926,49.42444444444445,105.67333333333333,10.063037037037036,15.29325925925926,5.214962962962963,214.3251851851852,12,5,2018,Spring
2018-05-13,241.0074074074074,306.5644444444444,99.62148148148148,79.4962962962963,116.6874074074074,25.203703703703702,5.153185185185185,50.55777777777778,98.27185185185186,9.619851851851852,16.151407407407408,5.1903703703703705,242.37185185185186,13,5,2018,Spring
2018-05-14,260.6377777777778,313.21629629629626,104.8962962962963,79.91333333333333,120.13481481481482,26.241481481481483,5.310222222222222,52.26814814814815,106.99407407407408,10.014666666666667,15.848666666666668,5.502666666666666,235.14888888888888,14,5,2018,Spring
2018-05-15,259.2614814814815,296.9051851851852,104.90814814814816,75.58666666666667,114.21555555555555,26.465185185185188,4.866666666666666,51.175555555555555,103.80444444444444,10.280518518518518,15.23637037037037,4.873777777777778,241.57407407407408,15,5,2018,Spring
2018-05-16,268.41999999999996,311.04148148148147,88.40222222222222,66.05111111111111,123.96444444444445,26.354074074074074,4.9345185185185185,53.93777777777778,106.24888888888889,10.79125925925926,14.891481481481481,4.588814814814815,247.58074074074077,16,5,2018,Spring
2018-05-17,245.73407407407407,303.3422222222222,101.25703703703704,73.27259259259259,118.05333333333334,23.978518518518516,5.25037037037037,47.58444444444444,101.70370370370371,9.798962962962962,14.108962962962963,4.82088888888889,257.66962962962964,17,5,2018,Spring
